X1;X2015;X2020;NOGA6;NOGA2.x;NOGA1;Name;DeltaP5b;Wgroup;Cluster;Sektortext;Dienstleistungslevel;Dlnum;Produktionslevel;Owncat;Owncattxt
701;14087;14581;851000;85;8;Kindergärten und Vorschulen;3.5067793;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
702;57530;66849;852001;85;8;Primarschulen;16.19850513;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
703;15317;18637;852002;85;8;Sonderschulen;21.67526278;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
704;31367;38394;852003;85;8;Obligatorische Schulen a. n. g.;22.40252495;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
705;28045;29751;853101;85;8;Bezirks-, Sekundar-, Realschulen, Oberstufe der Primarschulen;6.083080763;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
706;18081;18197;853102;85;8;Maturitätsschulen;0.641557436;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
707;1651;1628;853103;85;8;Fachmittelschulen FMS (bisher: Diplommittelschulen DMS);-1.393095094;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
708;35043;36518;853200;85;8;Berufsbildende weiterführende Schulen;4.209114516;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
709;10;6;854100;85;8;Post-sekundärer, nicht tertiärer Unterricht;-40;0;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
710;50963;54665;854201;85;8;Universitäre Hochschulen;7.264093558;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
711;24893;28655;854202;85;8;Fachhochschulen;15.11268228;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
712;6441;6441;854203;85;8;Andere Ausbildungsstätten der höheren Berufsbildung;0;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
713;12106;14990;855100;85;8;Sport- und Freizeitunterricht;23.82289774;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
714;19460;20452;855200;85;8;Kulturunterricht;5.097636177;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
715;4321;4427;855300;85;8;Fahr- und Flugschulen;2.453135848;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
716;7085;7038;855901;85;8;Sprachunterricht;-0.663373324;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
717;1140;1139;855902;85;8;Informatikunterricht;-0.087719298;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
718;22029;21774;855903;85;8;Berufliche Erwachsenenbildung;-1.157565028;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
719;6381;7458;855904;85;8;Sonstiger Unterricht a. n. g.;16.87823225;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
720;1189;1260;856000;85;8;Erbringung von Dienstleistungen für den Unterricht;5.971404542;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
721;151043;166399;861001;86;8;Allgemeine Krankenhäuser;10.16664129;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
722;48697;53647;861002;86;8;Spezialkliniken;10.16489722;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
723;29828;32248;862100;86;8;Arztpraxen für Allgemeinmedizin;8.113182245;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
724;38414;44020;862200;86;8;Facharztpraxen;14.59363774;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
725;24938;25941;862300;86;8;Zahnarztpraxen;4.021974497;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
726;5879;7204;869001;86;8;Psychotherapie und Psychologie;22.53784657;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
727;19132;23529;869002;86;8;Physiotherapie;22.9824378;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
728;34661;41862;869003;86;8;Aktivitäten der Krankenschwestern, Hauspflege;20.77551138;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
729;1450;2203;869004;86;8;Aktivitäten der Hebammen;51.93103448;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
730;20135;23420;869005;86;8;Sonstige Aktivitäten der nicht-ärztlichen Medizinalberufe;16.3148746;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
731;6357;7636;869006;86;8;Medizinische Labors;20.11955325;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
732;6940;8240;869007;86;8;Sonstiges Gesundheitswesen a. n. g.;18.73198847;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
733;114011;126133;871000;87;8;Pflegeheime;10.63230741;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
734;2350;2269;872001;87;8;Institutionen für Suchtkranke;-3.446808511;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
735;4624;5676;872002;87;8;Institutionen für psychosoziale Fälle;22.75086505;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
736;6755;6384;873001;87;8;Altersheime;-5.492227979;1;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
737;43662;47323;873002;87;8;Institutionen für Behinderte;8.384865558;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
738;6340;6934;879001;87;8;Wohnheime für Kinder und Jugendliche;9.369085174;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
739;1703;1873;879002;87;8;Erziehungsheime;9.982384028;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
740;4944;5442;879003;87;8;Sonstige Wohnheime;10.07281553;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
741;17145;17217;881000;88;8;Soziale Betreuung älterer Menschen und Behinderter;0.419947507;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
742;42737;55067;889100;88;8;Tagesbetreuung von Kindern;28.85087863;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
743;12711;13906;889901;88;8;Organisationen der Wohlfahrtspflege;9.401305955;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
744;37531;41618;889902;88;8;Sonstiges Sozialwesen a. n. g.;10.88966454;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x3;Gesundheits- und Soazialwesen
745;4362;4629;900101;90;9;Theater- und Ballettgruppen;6.121045392;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
746;11344;10959;900102;90;9;Orchester, Chöre, Musiker;-3.393864598;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
747;2277;2575;900200;90;9;Erbringung von Dienstleistungen für die darstellende Kunst;13.0873957;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
748;3742;3444;900301;90;9;Selbstständige bildende Künstler;-7.963655799;1;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
749;1499;1480;900302;90;9;Sonstige künstlerische und schriftstellerische Tätigkeiten und Darbietungen;-1.267511674;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
750;1117;1124;900303;90;9;Selbstständige Journalisten;0.626678603;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
751;5886;6001;900400;90;9;Betrieb von Kultur- und Unterhaltungseinrichtungen;1.953788651;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
752;5911;5970;910100;91;9;Bibliotheken und Archive;0.998139063;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
753;5740;6634;910200;91;9;Museen;15.57491289;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
754;436;433;910300;91;9;Betrieb von historischen Stätten und Gebäuden und ähnlichen Attraktionen;-0.688073394;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
755;1104;1258;910400;91;9;Botanische und zoologische Gärten sowie Naturparks;13.94927536;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
756;3249;3334;920000;92;9;Spiel-, Wett- und Lotteriewesen;2.616189597;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
757;10618;11886;931100;93;9;Betrieb von Sportanlagen;11.94198531;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
758;12051;13179;931200;93;9;Sportvereine;9.360219069;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
759;12076;12961;931300;93;9;Gymnastik- und Fitnesszentren;7.328585624;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
760;6471;8650;931900;93;9;Erbringung von sonstigen Dienstleistungen des Sports;33.6733117;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
761;699;884;932100;93;9;Vergnügungs- und Themenparks;26.46638054;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
762;6099;7030;932900;93;9;Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.;15.26479751;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x0;Sonstige DL
763;5607;5219;941100;94;9;Wirtschafts- und Arbeitgeberverbände;-6.919921527;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
764;14066;14272;941200;94;9;Berufsorganisationen;1.464524385;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
765;2555;2519;942000;94;9;Arbeitnehmervereinigungen;-1.409001957;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
766;33584;32267;949101;94;9;Kirchgemeinden und religiöse Vereinigungen;-3.921510243;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
767;1140;1264;949102;94;9;Klöster und Ordensgemeinschaften;10.87719298;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
768;660;654;949200;94;9;Politische Parteien und Vereinigungen;-0.909090909;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
769;11157;12514;949901;94;9;Organisationen der Kultur, Bildung, Wissenschaft und Forschung;12.16276777;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
770;5331;6190;949902;94;9;Organisationen des Gesundheitswesens;16.11329957;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
771;1264;1478;949903;94;9;Jugendorganisationen;16.93037975;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
772;21302;25580;949904;94;9;Sonstige Interessenvertretungen und Vereinigungen a. n. g.;20.08262135;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
773;744;898;951100;95;9;Reparatur von Datenverarbeitungsgeräten und peripheren Geräten;20.69892473;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
774;372;518;951200;95;9;Reparatur von Telekommunikationsgeräten;39.24731183;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
775;205;134;952100;95;9;Reparatur von Geräten der Unterhaltungselektronik;-34.63414634;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
776;1248;1195;952200;95;9;Reparatur von elektrischen Haushaltsgeräten und Gartengeräten;-4.246794872;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
777;714;563;952300;95;9;Reparatur von Schuhen und Lederwaren;-21.14845938;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
778;984;780;952400;95;9;Reparatur von Möbeln und Einrichtungsgegenständen;-20.73170732;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
779;229;212;952500;95;9;Reparatur von Uhren und Schmuck;-7.423580786;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
780;1356;1510;952900;95;9;Reparatur von sonstigen Gebrauchsgütern;11.35693215;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
781;4804;4395;960101;96;9;Wäscherei;-8.513738551;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
782;2401;2016;960102;96;9;Textilreinigung;-16.03498542;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
783;29854;30270;960201;96;9;Coiffeursalons;1.393448114;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
784;12553;15205;960202;96;9;Kosmetiksalons;21.12642396;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
785;1807;2019;960300;96;9;Bestattungswesen;11.73215274;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
786;1057;887;960401;96;9;Saunas, Solarien;-16.08325449;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
787;5576;6557;960402;96;9;Sonstiges Körperpflegegewerbe;17.59325681;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
788;8685;9293;960900;96;9;Erbringung von sonstigen Dienstleistungen a. n. g.;7.000575705;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
